"userId","movieId","predicted_rating","rating"
80,4226,0,5
80,4878,0,5
80,5064,0,5
80,5418,0,5
80,40,5,0
80,626,5,0
80,706,5,0
80,6408,5,0
80,6561,5,0
80,8738,5,0
80,26147,5,0
80,1990,4.5,0
80,3939,4.5,0
80,3940,4.5,0
81,32,0,5
81,589,0,5
81,316,0,4
81,329,0,4
81,457,0,4
81,480,0,4
81,47,0,3
81,110,0,3
81,150,0,3
81,153,0,3
81,1162,4.5,0
81,2363,4.5,0
81,4792,4.5,0
81,5847,4.5,0
81,6408,4.5,0
81,8571,4.5,0
81,8738,4.5,0
81,26147,4.5,0
81,62437,4.5,0
81,131724,4.5,0
82,110,0,4.5
82,145,0,4.5
82,356,0,4.5
82,589,0,4.5
82,1198,0,4.5
82,1291,0,4.5
82,2000,0,4.5
82,2001,0,4.5
82,2115,0,4.5
82,3578,0,4.5
82,40,5,0
82,148,5,0
82,177,5,0
82,283,5,0
82,294,5,0
82,496,5,0
82,536,5,0
82,718,5,0
82,876,5,0
82,943,5,0
83,318,0,5
83,916,0,5
83,924,0,5
83,1222,0,5
83,1225,0,5
83,1246,0,5
83,1258,0,5
83,1682,0,5
83,2028,0,5
83,3159,0,5
83,2493,5,0
83,7312,5,0
83,96430,5,0
83,99636,5,0
83,121129,5,0
83,131724,5,0
83,142056,5,0
83,167296,5,0
83,135198,4.8,0
83,176415,4.8,0
84,17,0,5
84,25,0,5
84,36,0,5
84,52,0,5
84,150,0,5
84,223,0,5
84,232,0,5
84,265,0,5
84,272,0,5
84,299,0,5
84,148,5,0
84,484,5,0
84,496,5,0
84,1841,5,0
84,2896,5,0
84,3496,5,0
84,3872,5,0
84,6408,5,0
84,6706,5,0
84,7096,5,0
85,53,0,5
85,314,0,5
85,527,0,5
85,1140,0,5
85,1185,0,5
85,1207,0,5
85,1237,0,5
85,1357,0,5
85,1633,0,5
85,1641,0,5
85,146,5,0
85,691,5,0
85,1661,5,0
85,2226,5,0
85,2267,5,0
85,2561,5,0
85,2590,5,0
85,2775,5,0
85,3032,5,0
85,3055,5,0
86,33679,0,5
86,260,0,4.5
86,318,0,4.5
86,648,0,4.5
86,1680,0,4.5
86,2571,0,4.5
86,4226,0,4.5
86,4963,0,4.5
86,5418,0,4.5
86,6377,0,4.5
86,187,5,0
86,334,5,0
86,695,5,0
86,698,5,0
86,1055,5,0
86,1056,5,0
86,1150,5,0
86,1406,5,0
86,1489,5,0
86,1533,5,0
87,1136,0,5
87,4973,0,5
87,5618,0,5
87,5971,0,5
87,671,0,4.5
87,2300,0,4.5
87,3504,0,4.5
87,262,0,4
87,531,0,4
87,1077,0,4
87,126,5,0
87,148,5,0
87,177,5,0
87,190,5,0
87,294,5,0
87,365,5,0
87,426,5,0
87,757,5,0
87,841,5,0
87,943,5,0
88,50,0,5
88,318,0,5
88,1193,0,5
88,1732,0,5
88,1884,0,5
88,4993,0,5
88,5952,0,5
88,7153,0,5
88,8950,0,5
88,48394,0,5
88,28,5,0
88,64,5,0
88,102,5,0
88,202,5,0
88,305,5,0
88,376,5,0
88,446,5,0
88,492,5,0
88,573,5,0
88,579,5,0
89,3785,0,5
89,5048,0,5
89,5419,0,5
89,5480,0,5
89,5621,0,5
89,6402,0,5
89,6686,0,5
89,8238,0,5
89,8372,0,5
89,25887,0,5
89,103,5,0
89,178,5,0
89,1477,5,0
89,1825,5,0
89,3899,5,0
89,3958,5,0
89,4284,5,0
89,4402,5,0
89,6751,5,0
89,7096,5,0
90,14,0,5
90,17,0,5
90,25,0,5
90,52,0,5
90,58,0,5
90,82,0,5
90,85,0,5
90,116,0,5
90,260,0,5
90,608,0,5
90,284,5,0
90,289,5,0
90,1123,5,0
90,1626,5,0
90,1652,5,0
90,1733,5,0
90,1860,5,0
90,2175,5,0
90,2196,5,0
90,2917,5,0
91,6,0,5
91,163,0,5
91,353,0,5
91,541,0,5
91,551,0,5
91,592,0,5
91,750,0,5
91,858,0,5
91,1129,0,5
91,1136,0,5
91,189,5,0
91,201,5,0
91,219,5,0
91,243,5,0
91,254,5,0
91,279,5,0
91,310,5,0
91,336,5,0
91,359,5,0
91,449,5,0
92,107,0,5
92,837,0,5
92,2572,0,5
92,2087,0,4.5
92,3168,0,4.5
92,35836,0,4.5
92,51662,0,4.5
92,1015,0,4
92,1619,0,4
92,2139,0,4
92,285,5,0
92,287,5,0
92,335,5,0
92,406,5,0
92,449,5,0
92,484,5,0
92,726,5,0
92,791,5,0
92,808,5,0
92,987,5,0
93,2,0,5
93,34,0,5
93,110,0,5
93,150,0,5
93,260,0,5
93,316,0,5
93,329,0,5
93,356,0,5
93,367,0,5
93,380,0,5
93,706,5,0
93,6408,5,0
93,6983,5,0
93,8738,5,0
93,26147,5,0
93,99636,5,0
93,131724,5,0
93,96430,4.333333,0
93,160848,4.25,0
93,169034,4.25,0
94,32,0,5
94,110,0,5
94,318,0,5
94,2,0,4
94,34,0,4
94,150,0,4
94,161,0,4
94,165,0,4
94,296,0,4
94,316,0,4
94,83,5,0
94,128,5,0
94,536,5,0
94,600,5,0
94,695,5,0
94,779,5,0
94,828,5,0
94,891,5,0
94,1132,5,0
94,1150,5,0
95,25,0,5
95,29,0,5
95,162,0,5
95,260,0,5
95,541,0,5
95,741,0,5
95,924,0,5
95,1036,0,5
95,1089,0,5
95,1175,0,5
95,129,5,0
95,275,5,0
95,294,5,0
95,389,5,0
95,449,5,0
95,467,5,0
95,656,5,0
95,692,5,0
95,1105,5,0
95,1140,5,0
96,1,0,5
96,34,0,5
96,50,0,5
96,110,0,5
96,150,0,5
96,260,0,5
96,272,0,5
96,296,0,5
96,367,0,5
96,377,0,5
96,30,5,0
96,40,5,0
96,103,5,0
96,106,5,0
96,132,5,0
96,183,5,0
96,241,5,0
96,285,5,0
96,294,5,0
96,335,5,0
97,593,0,5
97,858,0,5
97,1210,0,5
97,2028,0,5
97,2571,0,5
97,3623,0,5
97,3793,0,5
97,3996,0,5
97,4011,0,5
97,4022,0,5
97,11,5,0
97,21,5,0
97,40,5,0
97,53,5,0
97,55,5,0
97,62,5,0
97,77,5,0
97,86,5,0
97,88,5,0
97,95,5,0
98,356,0,5
98,904,0,5
98,1036,0,5
98,1197,0,5
98,1219,0,5
98,1258,0,5
98,4306,0,5
98,4720,0,5
98,8961,0,5
98,38038,0,5
98,148,5,0
98,496,5,0
98,3567,5,0
98,3872,5,0
98,3958,5,0
98,4323,5,0
98,4402,5,0
98,4917,5,0
98,4945,5,0
98,4946,5,0
99,150,0,5
99,153,0,5
99,163,0,5
99,165,0,5
99,168,0,5
99,225,0,5
99,231,0,5
99,236,0,5
99,252,0,5
99,257,0,5
99,387,5,0
99,499,5,0
99,790,5,0
99,1334,5,0
99,1336,5,0
99,1440,5,0
99,1985,5,0
99,1986,5,0
99,2068,5,0
99,2149,5,0
100,1101,0,5
100,1958,0,5
100,2423,0,5
100,4041,0,5
100,5620,0,5
100,16,0,4.5
100,17,0,4.5
100,28,0,4.5
100,95,0,4.5
100,168,0,4.5
100,40,5,0
100,1140,5,0
100,1519,5,0
100,3106,5,0
100,3405,5,0
100,3619,5,0
100,3658,5,0
100,6561,5,0
100,26366,5,0
100,44633,5,0
101,1093,0,5
101,1719,0,5
101,2318,0,5
101,2395,0,5
101,2599,0,5
101,2712,0,5
101,2959,0,5
101,2997,0,5
101,3174,0,5
101,223,0,4
101,626,5,0
101,706,5,0
101,1477,5,0
101,3872,5,0
101,6706,5,0
101,7096,5,0
101,27373,5,0
101,61697,5,0
101,142056,5,0
101,167296,5,0
102,3,0,5
102,47,0,5
102,223,0,5
102,296,0,5
102,356,0,5
102,288,0,4
102,318,0,4
102,344,0,4
102,349,0,4
102,364,0,4
102,123,5,0
102,152,5,0
102,239,5,0
102,313,5,0
102,362,5,0
102,674,5,0
102,759,5,0
102,914,5,0
102,1419,5,0
102,1483,5,0
103,16,0,5
103,18,0,5
103,296,0,5
103,318,0,5
103,555,0,5
103,593,0,5
103,912,0,5
103,1084,0,5
103,1201,0,5
103,1206,0,5
103,2166,5,0
103,2538,5,0
103,2623,5,0
103,55391,5,0
103,66320,5,0
103,246,4.5,0
103,430,4.5,0
103,765,4.5,0
103,940,4.5,0
103,1675,4.5,0
104,357,0,5
104,595,0,5
104,745,0,5
104,1148,0,5
104,2572,0,5
104,2671,0,5
104,4308,0,5
104,4973,0,5
104,5991,0,5
104,7034,0,5
104,3,5,0
104,11,5,0
104,17,5,0
104,42,5,0
104,52,5,0
104,62,5,0
104,72,5,0
104,86,5,0
104,1,0,0
104,4,0,0
105,47,0,5
105,50,0,5
105,293,0,5
105,296,0,5
105,306,0,5
105,318,0,5
105,778,0,5
105,858,0,5
105,1089,0,5
105,1206,0,5
105,58,5,0
105,63,5,0
105,68,5,0
105,80,5,0
105,82,5,0
105,85,5,0
105,105,5,0
105,106,5,0
105,148,5,0
105,156,5,0
106,318,0,5
106,2571,0,5
106,4896,0,5
106,4993,0,5
106,5952,0,5
106,6539,0,5
106,7153,0,5
106,8368,0,5
106,40815,0,5
106,45722,0,5
106,40,5,0
106,626,5,0
106,685,5,0
106,791,5,0
106,1116,5,0
106,1137,5,0
106,1144,5,0
106,2965,5,0
106,4284,5,0
106,6344,5,0
107,2,0,5
107,11,0,5
107,62,0,5
107,110,0,5
107,141,0,5
107,150,0,5
107,318,0,5
107,590,0,5
107,1,0,4
107,5,0,4
107,106,5,0
107,128,5,0
107,187,5,0
107,241,5,0
107,287,5,0
107,294,5,0
107,335,5,0
107,389,5,0
107,406,5,0
107,430,5,0
108,82,0,5
108,509,0,5
108,541,0,5
108,800,0,5
108,838,0,5
108,1079,0,5
108,1097,0,5
108,1204,0,5
108,1270,0,5
108,1684,0,5
108,3872,5,0
108,6706,5,0
108,6983,5,0
108,59814,5,0
108,70708,5,0
108,96430,5,0
108,99636,5,0
108,131724,5,0
108,142056,5,0
108,167296,5,0
109,25,0,5
109,36,0,5
109,62,0,5
109,110,0,5
109,175,0,5
109,288,0,5
109,296,0,5
109,318,0,5
109,356,0,5
109,553,0,5
109,55,5,0
109,113,5,0
109,187,5,0
109,324,5,0
109,695,5,0
109,722,5,0
109,1150,5,0
109,1406,5,0
109,1533,5,0
109,1,0,0
110,1276,0,5
110,4973,0,5
110,7096,0,5
110,26171,0,5
110,47,0,4.5
110,296,0,4.5
110,608,0,4.5
110,910,0,4.5
110,1279,0,4.5
110,1281,0,4.5
110,914,5,0
110,926,5,0
110,1238,5,0
110,1518,5,0
110,1648,5,0
110,1963,5,0
110,2159,5,0
110,2351,5,0
110,2670,5,0
110,2866,5,0
111,356,0,5
111,2959,0,5
111,3052,0,5
111,3253,0,5
111,3275,0,5
111,4989,0,5
111,5785,0,5
111,37384,0,5
111,46970,0,5
111,48322,0,5
111,13,5,0
111,30,5,0
111,85,5,0
111,126,5,0
111,177,5,0
111,183,5,0
111,190,5,0
111,241,5,0
111,298,5,0
111,347,5,0
112,32,0,5
112,47,0,5
112,50,0,5
112,260,0,5
112,480,0,5
112,780,0,5
112,1196,0,5
112,1198,0,5
112,1210,0,5
112,1917,0,5
112,83,5,0
112,189,5,0
112,201,5,0
112,219,5,0
112,243,5,0
112,254,5,0
112,279,5,0
112,310,5,0
112,336,5,0
112,359,5,0
113,265,0,5
113,293,0,5
113,351,0,5
113,509,0,5
113,902,0,5
113,904,0,5
113,912,0,5
113,915,0,5
113,916,0,5
113,932,0,5
113,284,4.5,0
113,289,4.5,0
113,363,4.5,0
113,387,4.5,0
113,391,4.5,0
113,446,4.5,0
113,760,4.5,0
113,1123,4.5,0
113,1130,4.5,0
113,1161,4.5,0
114,141718,0,5
114,8636,0,4.5
114,52722,0,4.5
114,106782,0,4.5
114,2291,0,4
114,3147,0,4
114,4896,0,4
114,5349,0,4
114,5816,0,4
114,8368,0,4
114,55,5,0
114,106,5,0
114,113,5,0
114,148,5,0
114,171,5,0
114,271,5,0
114,324,5,0
114,335,5,0
114,418,5,0
114,451,5,0
115,32,0,5
115,260,0,5
115,296,0,5
115,480,0,5
115,487,0,5
115,553,0,5
115,589,0,5
115,592,0,5
115,593,0,5
115,1196,0,5
115,1621,5,0
115,1841,5,0
115,6408,5,0
115,8690,5,0
115,8738,5,0
115,26147,5,0
115,59814,5,0
115,61697,5,0
115,70708,5,0
115,125914,5,0
116,367,0,5
116,541,0,5
116,1035,0,5
116,1101,0,5
116,1198,0,5
116,1387,0,5
116,2006,0,5
116,2724,0,5
116,161,0,4.5
116,339,0,4.5
116,1519,5,0
116,3496,5,0
116,7312,5,0
116,99636,5,0
116,113829,5,0
116,114265,5,0
116,124851,5,0
116,141718,5,0
116,167732,5,0
116,189111,4.6,0
117,110,0,5
117,318,0,5
117,491,0,5
117,527,0,5
117,593,0,5
117,7,0,4
117,11,0,4
117,21,0,4
117,26,0,4
117,41,0,4
117,103,5,0
117,287,5,0
117,335,5,0
117,406,5,0
117,726,5,0
117,987,5,0
117,3106,5,0
117,4917,5,0
117,4945,5,0
117,4946,5,0
118,858,0,5
118,1213,0,5
118,1221,0,5
118,1961,0,5
118,296,0,4
118,527,0,4
118,590,0,4
118,608,0,4
118,1104,0,4
118,1196,0,4
118,117,5,0
118,123,5,0
118,152,5,0
118,220,5,0
118,239,5,0
118,265,5,0
118,311,5,0
118,313,5,0
118,362,5,0
118,389,5,0
119,170,0,5
119,293,0,5
119,364,0,5
119,2324,0,5
119,3147,0,5
119,3452,0,5
119,3578,0,5
119,4369,0,5
119,4963,0,5
119,4993,0,5
119,148,5,0
119,178,5,0
119,335,5,0
119,467,5,0
119,496,5,0
119,876,5,0
119,1105,5,0
119,1477,5,0
119,1739,5,0
119,3106,5,0
120,260,0,5
120,608,0,5
120,858,0,5
120,1210,0,5
120,5,0,4
120,733,0,4
120,802,0,4
120,1367,0,4
120,12,0,3
120,32,0,3
120,6561,5,0
120,6983,5,0
120,99636,5,0
120,130482,5,0
120,131724,5,0
120,131739,5,0
120,135198,5,0
120,136850,5,0
120,176415,5,0
120,40,4.666667,0
121,6,0,5
121,16,0,5
121,62,0,5
121,318,0,5
121,1,0,4
121,11,0,4
121,25,0,4
121,39,0,4
121,110,0,4
121,141,0,4
121,30,5,0
121,38,5,0
121,55,5,0
121,102,5,0
121,103,5,0
121,113,5,0
121,148,5,0
121,189,5,0
121,201,5,0
121,212,5,0
122,32,0,5
122,50,0,5
122,111,0,5
122,165,0,5
122,260,0,5
122,288,0,5
122,296,0,5
122,318,0,5
122,356,0,5
122,551,0,5
122,13,4.5,0
122,171,4.5,0
122,515,4.5,0
122,709,4.5,0
122,773,4.5,0
122,810,4.5,0
122,823,4.5,0
122,889,4.5,0
122,986,4.5,0
122,1005,4.5,0
123,47,0,4.5
123,260,0,4.5
123,2329,0,4.5
123,2959,0,4.5
123,4226,0,4.5
123,58803,0,4.5
123,68554,0,4.5
123,76093,0,4.5
123,80463,0,4.5
123,85414,0,4.5
123,128,5,0
123,271,5,0
123,600,5,0
123,869,5,0
123,882,5,0
123,1132,5,0
123,1341,5,0
123,1519,5,0
123,1596,5,0
123,1695,5,0
124,356,0,5
124,608,0,5
124,1358,0,5
124,2858,0,5
124,3949,0,5
124,6377,0,5
124,7361,0,5
124,50,0,4.5
124,296,0,4.5
124,318,0,4.5
124,14,5,0
124,49,5,0
124,74,5,0
124,150,5,0
124,307,5,0
124,308,5,0
124,385,5,0
124,389,5,0
124,410,5,0
124,452,5,0
125,223,0,5
125,288,0,5
125,337,0,5
125,356,0,5
125,1193,0,5
125,1270,0,5
125,1625,0,5
125,2321,0,5
125,2571,0,5
125,2600,0,5
125,484,5,0
125,2820,5,0
125,5109,5,0
125,6983,5,0
125,99636,5,0
125,121129,5,0
125,131724,5,0
125,96430,4.333333,0
125,1477,4,0
125,4284,4,0
126,47,0,5
126,318,0,5
126,364,0,5
126,367,0,5
126,377,0,5
126,380,0,5
126,454,0,5
126,457,0,5
126,110,0,4
126,150,0,4
126,58,5,0
126,126,5,0
126,149,5,0
126,238,5,0
126,269,5,0
126,278,5,0
126,298,5,0
126,320,5,0
126,363,5,0
126,568,5,0
127,913,0,5
127,5060,0,5
127,55276,0,5
127,910,0,4
127,1276,0,4
127,1747,0,4
127,1947,0,4
127,2763,0,4
127,3039,0,4
127,3671,0,4
127,137,5,0
127,148,5,0
127,178,5,0
127,285,5,0
127,294,5,0
127,496,5,0
127,889,5,0
127,1825,5,0
127,2820,5,0
127,3106,5,0
128,110,0,5
128,260,0,5
128,593,0,5
128,608,0,5
128,898,0,5
128,904,0,5
128,905,0,5
128,908,0,5
128,912,0,5
128,926,0,5
128,2226,5,0
128,3899,5,0
128,8121,5,0
128,26095,5,0
128,65350,5,0
128,85334,5,0
128,87028,5,0
128,89386,5,0
128,779,4.75,0
128,2344,4.75,0
129,1197,0,5
129,1676,0,5
129,3556,0,5
129,7143,0,5
129,33166,0,5
129,33679,0,5
129,316,0,4.5
129,1380,0,4.5
129,1527,0,4.5
129,1907,0,4.5
129,6983,5,0
129,96430,5,0
129,99636,5,0
129,121129,5,0
129,130482,5,0
129,131724,5,0
129,135198,5,0
129,136850,5,0
129,176415,5,0
129,160848,4.666667,0
130,110,0,5
130,225,0,5
130,292,0,5
130,318,0,5
130,150,0,4
130,153,0,4
130,161,0,4
130,165,0,4
130,231,0,4
130,253,0,4
130,287,4.25,0
130,406,4.25,0
130,726,4.25,0
130,987,4.25,0
130,335,4.166667,0
130,103,4,0
130,105,4,0
130,117,4,0
130,148,4,0
130,171,4,0
131,1104,0,4.5
131,1214,0,4.5
131,1228,0,4.5
131,47,0,4
131,50,0,4
131,111,0,4
131,293,0,4
131,296,0,4
131,318,0,4
131,541,0,4
131,2969,4.5,0
131,4083,4.5,0
131,7564,4.125,0
131,824,4,0
131,1085,4,0
131,1334,4,0
131,1341,4,0
131,1807,4,0
131,3807,4,0
131,3899,4,0
132,318,0,4.5
132,364,0,4.5
132,595,0,4.5
132,2571,0,4.5
132,2657,0,4.5
132,2858,0,4.5
132,3186,0,4.5
132,4246,0,4.5
132,4848,0,4.5
132,4874,0,4.5
132,484,4,0
132,706,4,0
132,1140,4,0
132,1477,4,0
132,1519,4,0
132,2493,4,0
132,3496,4,0
132,6408,4,0
132,6983,4,0
132,7312,4,0
133,32,0,4
133,47,0,4
133,318,0,4
133,356,0,4
133,457,0,4
133,471,0,4
133,527,0,4
133,50,0,3
133,110,0,3
133,150,0,3
133,2493,5,0
133,4284,5,0
133,6344,5,0
133,27695,5,0
133,96430,5,0
133,113829,5,0
133,114265,5,0
133,124851,5,0
133,130482,5,0
133,135198,5,0
134,110,0,5
134,590,0,5
134,593,0,5
134,595,0,5
134,47,0,4
134,153,0,4
134,161,0,4
134,208,0,4
134,253,0,4
134,288,0,4
134,30,5,0
134,53,5,0
134,77,5,0
134,99,5,0
134,108,5,0
134,121,5,0
134,183,5,0
134,184,5,0
134,189,5,0
134,201,5,0
135,32,0,5
135,47,0,5
135,161,0,5
135,223,0,5
135,318,0,5
135,480,0,5
135,485,0,5
135,527,0,5
135,592,0,5
135,593,0,5
135,40,5,0
135,83,5,0
135,626,5,0
135,2820,5,0
135,3567,5,0
135,6561,5,0
135,96430,5,0
135,131724,5,0
135,484,4.333333,0
135,1167,4.333333,0
136,10,0,5
136,15,0,5
136,16,0,5
136,23,0,5
136,47,0,5
136,62,0,5
136,110,0,5
136,151,0,5
136,165,0,5
136,188,0,5
136,30,5,0
136,347,5,0
136,384,5,0
136,426,5,0
136,606,5,0
136,1056,5,0
136,1264,5,0
136,1337,5,0
136,1771,5,0
136,2068,5,0
137,111,0,5
137,246,0,5
137,541,0,5
137,750,0,5
137,858,0,5
137,912,0,5
137,919,0,5
137,922,0,5
137,923,0,5
137,951,0,5
137,40,5,0
137,49,5,0
137,63,5,0
137,106,5,0
137,212,5,0
137,258,5,0
137,347,5,0
137,715,5,0
137,808,5,0
137,876,5,0
138,222,0,5
138,898,0,5
138,1019,0,5
138,2150,0,5
138,2924,0,5
138,3972,0,5
138,3996,0,5
138,59784,0,5
138,616,0,4.5
138,849,0,4.5
138,149,4,0
138,154,4,0
138,269,4,0
138,278,4,0
138,299,4,0
138,320,4,0
138,331,4,0
138,568,4,0
138,649,4,0
138,703,4,0
139,260,0,4
139,1198,0,4
139,3753,0,4
139,4223,0,4
139,4993,0,4
139,5952,0,4
139,7153,0,4
139,34405,0,4
139,60684,0,4
139,91529,0,4
139,692,5,0
139,1180,5,0
139,2589,5,0
139,3405,5,0
139,3619,5,0
139,3658,5,0
139,4517,5,0
139,4715,5,0
139,4827,5,0
139,5105,5,0
140,6,0,5
140,150,0,5
140,293,0,5
140,527,0,5
140,590,0,5
140,595,0,5
140,597,0,5
140,608,0,5
140,858,0,5
140,920,0,5
140,129,5,0
140,140,5,0
140,391,5,0
140,451,5,0
140,470,5,0
140,509,5,0
140,679,5,0
140,709,5,0
140,3,0,0
140,4,0,0
141,2959,0,5
141,3361,0,5
141,3552,0,5
141,3578,0,5
141,44191,0,5
141,46976,0,5
141,51255,0,5
141,58559,0,5
141,60069,0,5
141,68954,0,5
141,1140,5,0
141,1519,5,0
141,2493,5,0
141,3496,5,0
141,3872,5,0
141,6706,5,0
141,7312,5,0
141,27373,5,0
141,59814,5,0
141,61697,5,0
142,50,0,5
142,150,0,5
142,161,0,5
142,296,0,5
142,527,0,5
142,588,0,5
142,593,0,5
142,34,0,4
142,36,0,4
142,47,0,4
142,304,5,0
142,486,5,0
142,1013,5,0
142,1334,5,0
142,1422,5,0
142,1477,5,0
142,1565,5,0
142,1670,5,0
142,1797,5,0
142,1948,5,0
143,356,0,5
143,2144,0,5
143,4306,0,5
143,4447,0,5
143,5066,0,5
143,6619,0,5
143,7169,0,5
143,7293,0,5
143,7444,0,5
143,8827,0,5
143,128,5,0
143,304,5,0
143,486,5,0
143,523,5,0
143,567,5,0
143,617,5,0
143,1004,5,0
143,1318,5,0
143,1565,5,0
143,2257,5,0
144,590,0,5
144,2329,0,5
144,4226,0,5
144,4306,0,5
144,6377,0,5
144,6539,0,5
144,8360,0,5
144,8873,0,5
144,47,0,4.5
144,48,0,4.5
144,83,5,0
144,626,5,0
144,102007,5,0
144,142056,5,0
144,167296,5,0
144,3872,4,0
144,4284,4,0
144,4402,4,0
144,6344,4,0
144,6706,4,0
145,1,0,5
145,50,0,5
145,111,0,4
145,161,0,4
145,296,0,4
145,588,0,4
145,590,0,4
145,595,0,4
145,150,0,3
145,153,0,3
145,626,5,0
145,706,5,0
145,6408,5,0
145,8738,5,0
145,26147,5,0
145,4964,4.5,0
145,7411,4.5,0
145,8093,4.5,0
145,180231,4.5,0
145,68,4,0
146,32,0,5
146,30803,0,5
146,7293,0,4.5
146,830,0,4
146,2085,0,4
146,2688,0,4
146,3499,0,4
146,3686,0,4
146,47610,0,4
146,410,0,3.5
146,385,5,0
146,618,5,0
146,889,5,0
146,4813,5,0
146,706,4.5,0
146,2370,4.5,0
146,2856,4.5,0
146,2975,4.5,0
146,4917,4.5,0
146,4945,4.5,0
147,225,0,5
147,1376,0,5
147,1639,0,5
147,5,0,4.5
147,163,0,4.5
147,552,0,4.5
147,555,0,4.5
147,1234,0,4.5
147,2699,0,4.5
147,466,0,4
147,4178,5,0
147,5300,5,0
147,5867,5,0
147,5893,5,0
147,6858,5,0
147,44937,5,0
147,57147,5,0
147,4,4.5,0
147,63,4.5,0
147,92,4.5,0
148,30816,0,5
148,40629,0,5
148,98491,0,5
148,60069,0,4.5
148,81847,0,4.5
148,98243,0,4.5
148,116797,0,4.5
148,160718,0,4.5
148,356,0,4
148,4308,0,4
148,130482,5,0
148,136850,5,0
148,178,4,0
148,285,4,0
148,484,4,0
148,685,4,0
148,1167,4,0
148,1739,4,0
148,6408,4,0
148,7096,4,0
149,610,0,5
149,750,0,5
149,1214,0,5
149,1253,0,5
149,1676,0,5
149,32,0,4
149,260,0,4
149,316,0,4
149,541,0,4
149,741,0,4
149,335,5,0
149,467,5,0
149,828,5,0
149,1105,5,0
149,1516,5,0
149,6408,5,0
149,8738,5,0
149,26147,5,0
149,791,4.2,0
149,1116,4.2,0
150,32,0,5
150,141,0,5
150,1356,0,5
150,6,0,4
150,25,0,4
150,36,0,4
150,52,0,4
150,608,0,4
150,648,0,4
150,733,0,4
150,449,5,0
150,1824,5,0
150,102007,5,0
150,131739,5,0
150,142056,5,0
150,167296,5,0
150,4813,4.5,0
150,83,4,0
150,148,4,0
150,178,4,0
151,1,0,5
151,104,0,5
151,788,0,5
151,802,0,5
151,1265,0,5
151,1405,0,5
151,9,0,4
151,62,0,4
151,95,0,4
151,102,0,4
151,103,5,0
151,128,5,0
151,600,5,0
151,1516,5,0
151,1695,5,0
151,2226,5,0
151,2370,5,0
151,2670,5,0
151,2943,5,0
151,2975,5,0
152,47,0,5
152,111,0,5
152,750,0,5
152,858,0,5
152,1203,0,5
152,2329,0,5
152,2959,0,5
152,7361,0,5
152,69481,0,5
152,50,0,4.5
152,1972,5,0
152,6234,5,0
152,6357,5,0
152,7924,5,0
152,48698,5,0
152,8690,4.75,0
152,36,4.5,0
152,42,4.5,0
152,112,4.5,0
152,123,4.5,0
153,4973,0,5
153,7361,0,5
153,55247,0,5
153,89904,0,5
153,94959,0,5
153,1246,0,4.5
153,1682,0,4.5
153,4878,0,4.5
153,8784,0,4.5
153,56715,0,4.5
153,58,5,0
153,68,5,0
153,80,5,0
153,82,5,0
153,92,5,0
153,105,5,0
153,106,5,0
153,156,5,0
153,169,5,0
153,202,5,0
154,356,0,5
154,1097,0,5
154,1704,0,5
154,4896,0,5
154,68954,0,5
154,69844,0,5
154,71264,0,5
154,72998,0,5
154,76093,0,5
154,79132,0,5
154,615,5,0
154,55854,5,0
154,1473,4.5,0
154,4613,4.5,0
154,125914,4.5,0
154,1825,4.333333,0
154,4323,4.333333,0
154,7457,4.333333,0
154,61257,4.333333,0
154,6986,4.25,0
155,2502,0,5
155,2628,0,5
155,2879,0,5
155,3615,0,5
155,260,0,4
155,333,0,4
155,432,0,4
155,1200,0,4
155,1580,0,4
155,1883,0,4
155,334,5,0
155,549,5,0
155,1132,5,0
155,3445,5,0
155,4557,5,0
155,6023,5,0
155,8126,5,0
155,27537,5,0
155,4404,4.75,0
155,4422,4.75,0
156,21,0,5
156,154,0,5
156,296,0,5
156,417,0,5
156,608,0,5
156,750,0,5
156,858,0,5
156,866,0,5
156,898,0,5
156,904,0,5
156,295,5,0
156,484,5,0
156,1140,5,0
156,1519,5,0
156,2037,5,0
156,2493,5,0
156,2669,5,0
156,3056,5,0
156,3299,5,0
156,3400,5,0
157,527,0,5
157,785,0,5
157,2959,0,5
157,3752,0,5
157,1270,0,4
157,1961,0,4
157,2490,0,4
157,2683,0,4
157,2987,0,4
157,3298,0,4
157,1621,5,0
157,1841,5,0
157,2573,5,0
157,3590,5,0
157,6086,5,0
157,1473,4.5,0
157,255,4,0
157,285,4,0
157,470,4,0
157,680,4,0
158,2490,0,5
158,2826,0,4.5
158,55391,0,4.5
158,327,0,4
158,2428,0,4
158,3301,0,4
158,6502,0,4
158,27674,0,4
158,53000,0,4
158,66320,0,4
158,3,5,0
158,28,5,0
158,54,5,0
158,71,5,0
158,72,5,0
158,78,5,0
158,92,5,0
158,94,5,0
158,106,5,0
158,118,5,0
159,1704,0,5
159,4246,0,5
159,47099,0,5
159,56367,0,5
159,65230,0,5
159,69757,0,5
159,72641,0,5
159,78499,0,5
159,104374,0,5
159,166643,0,5
159,53,5,0
159,77,5,0
159,99,5,0
159,108,5,0
159,121,5,0
159,171,5,0
159,184,5,0
159,206,5,0
159,214,5,0
159,301,5,0
160,32,0,5
160,34,0,5
160,47,0,5
160,85,0,5
160,111,0,5
160,150,0,5
160,198,0,5
160,260,0,5
160,288,0,5
160,296,0,5
160,148,5,0
160,238,5,0
160,283,5,0
160,294,5,0
